ID,Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter,Timestamp,Outcome,Age at Intake,Age Unknown,Adopted,Intake Month,Adopted Prob,Adoption Prob %
21204,2025 Jun 14 10:28:00 AM,9897,Unknown,DOA,,Kitten,Unknown,Unknown,Domestic Shorthair,White,Brown,,2025-06-14 10:28:00,0,2026 Sep 12 12:17:01 AM,Death,3.0,1,0,6,0.0,0.0
21203,2025 Jun 14 10:28:00 AM,9896,Unknown,DOA,,Kitten,Unknown,Unknown,Domestic Shorthair,White,Brown,,2025-06-14 10:28:00,0,2026 Sep 12 12:17:01 AM,Death,3.0,1,0,6,0.0,0.0
21180,2025 Jun 13 06:44:00 PM,9000,,Euthanized,Agonal,Kitten,Female,No,Domestic Shorthair,Cream Ginger Tabby,Cream Ginger Tabby,2025-05-15,2025-06-05 09:03:00,8,2026 Sep 12 12:17:01 AM,Death,1.0,0,0,6,0.0,0.0
21179,2025 Jun 13 06:35:28 PM,8753,Sputnik ,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2025-01-12,2025-06-02 11:18:00,11,2026 Sep 12 12:17:01 AM,Adopted,5.0,0,1,6,0.9047619047619048,90.48
21178,2025 Jun 13 06:34:51 PM,6742,,Adopted Offsite(Altered),,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-03-29,2025-04-29 00:00:00,45,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
21173,2025 Jun 13 06:04:00 PM,9002,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-15,2025-06-05 09:03:00,8,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21172,2025 Jun 13 06:04:00 PM,9001,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Blue,Tabby,2025-05-15,2025-06-05 09:03:00,8,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21160,2025 Jun 13 06:00:00 PM,9829,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21159,2025 Jun 13 06:00:00 PM,9828,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21158,2025 Jun 13 06:00:00 PM,9827,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21157,2025 Jun 13 06:00:00 PM,9826,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,White,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
21156,2025 Jun 13 06:00:00 PM,9825,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
21155,2025 Jun 13 06:00:00 PM,9824,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
21154,2025 Jun 13 06:00:00 PM,9823,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Tortoiseshell,Unknown,2025-05-02,2025-06-13 12:41:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
21153,2025 Jun 13 05:37:00 PM,7106,Keplr,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-23,2025-05-07 16:49:00,37,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
21148,2025 Jun 13 05:29:00 PM,7108,Michis,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,White,2025-03-23,2025-05-07 16:49:00,37,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
21140,2025 Jun 13 05:23:07 PM,7176,Vanilla Bean,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Unknown,2025-04-10,2025-05-08 17:23:00,36,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
21133,2025 Jun 13 12:00:00 AM,7921,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2025-04-11,2025-05-20 11:31:00,24,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
21117,2025 Jun 13 04:20:23 PM,9384,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2025-02-09,2025-06-09 13:56:00,4,2026 Sep 12 12:17:01 AM,Adopted,4.0,0,1,6,0.9047619047619048,90.48
21114,2025 Jun 13 04:10:01 PM,7137,Roo,Adopted Offsite(Altered),,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-03-20,2025-05-08 12:23:00,36,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
21107,2025 Jun 13 03:49:00 PM,7195,Unknown,Adopted,,Cat,Female,Yes,Domestic Shorthair,Grey Tabby,Unknown,2025-03-09,2025-05-09 07:51:00,35,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
21096,2025 Jun 13 02:49:32 PM,8454,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,Unknown,2025-04-03,2025-05-29 11:17:00,15,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
21042,2025 Jun 13 12:02:00 PM,9484,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2023-06-10,2025-06-10 11:53:00,3,2026 Sep 12 12:17:01 AM,Transferred,24.0,0,0,6,0.044036697247706424,4.4
21041,2025 Jun 13 12:02:00 PM,9478,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Orange,2024-06-10,2025-06-10 11:36:00,3,2026 Sep 12 12:17:01 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
21040,2025 Jun 13 12:02:00 PM,9416,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Orange,2023-06-09,2025-06-09 15:24:00,4,2026 Sep 12 12:17:01 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
21024,2025 Jun 13 11:42:00 AM,9775,,Transfer Out,,Kitten,Male,Unknown,Domestic Shorthair,Grey Tabby,White,,2025-06-13 07:45:00,0,2026 Sep 12 12:17:01 AM,Transferred,3.0,1,0,6,0.0,0.0
21007,2025 Jun 13 11:24:00 AM,9611,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-06-05,2025-06-11 14:13:00,2,2026 Sep 12 12:17:01 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20916,2025 Jun 12 06:45:00 PM,7823,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-04-07,2025-05-19 10:02:00,24,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
20904,2025 Jun 12 06:02:00 PM,9044,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-02-20,2025-06-05 14:29:00,7,2026 Sep 12 12:17:01 AM,Adopted,4.0,0,1,6,0.9047619047619048,90.48
20883,2025 Jun 12 04:57:00 PM,8854,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,White,2025-04-09,2025-06-03 11:19:00,9,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20882,2025 Jun 12 04:57:00 PM,8850,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2025-04-09,2025-06-03 11:19:00,9,2026 Sep 12 12:17:01 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20879,2025 Jun 12 04:51:00 PM,9486,,Unassisted Death,,Kitten,Female,No,Domestic Shorthair,Black,White,2025-04-29,2025-06-10 11:58:00,2,2026 Sep 12 12:17:01 AM,Death,2.0,0,0,6,0.0,0.0
20877,2025 Jun 12 04:51:28 PM,6368,Ophelia,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,White,Black,2023-09-20,2025-03-20 00:00:00,84,2026 Sep 12 12:17:01 AM,Adopted,18.0,0,1,3,0.7666666666666667,76.67
20871,2025 Jun 12 04:29:00 PM,9074,Jellybean,Reclaimed,,Cat,Female,Yes,Domestic Shorthair,Grey Tabby,Unknown,2022-06-06,2025-06-06 10:07:00,6,2026 Sep 12 12:17:01 AM,Returned to owner,36.0,0,0,6,0.7666666666666667,76.67
20870,2025 Jun 12 04:26:00 PM,9721,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-05-22,2025-06-12 13:27:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20869,2025 Jun 12 04:26:00 PM,9720,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,White,2025-05-22,2025-06-12 13:27:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20868,2025 Jun 12 04:26:00 PM,9719,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,White,2025-05-22,2025-06-12 13:27:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20866,2025 Jun 12 04:19:00 PM,8530,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-04-04,2025-05-30 09:07:00,13,2026 Sep 12 12:17:01 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
20861,2025 Jun 12 04:10:00 PM,9681,,Transfer Out,,Cat,Male,No,Domestic Shorthair,White,Seal Point,2025-05-29,2025-06-12 11:45:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
20859,2025 Jun 12 04:10:00 PM,9685,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-05-29,2025-06-12 11:49:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20858,2025 Jun 12 04:10:00 PM,9684,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-05-29,2025-06-12 11:49:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20857,2025 Jun 12 04:10:00 PM,9683,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-29,2025-06-12 11:49:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
20856,2025 Jun 12 04:10:00 PM,9682,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-29,2025-06-12 11:49:00,0,2026 Sep 12 12:17:01 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
20855,2025 Jun 12 04:08:00 PM,9043,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-02-20,2025-06-05 14:29:00,7,2026 Sep 12 12:17:01 AM,Adopted,4.0,0,1,6,0.9047619047619048,90.48
20854,2025 Jun 12 04:08:00 PM,9157,Fiona Harmonie,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Brown Tabby,2021-06-06,2025-06-06 14:07:00,6,2026 Sep 12 12:17:01 AM,Adopted,48.0,0,1,6,0.6048034934497817,60.48
20789,2025 Jun 12 01:31:00 PM,9318,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2024-06-09,2025-06-09 11:15:00,3,2026 Sep 12 12:17:01 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
20788,2025 Jun 12 01:31:00 PM,9354,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,White,2024-06-09,2025-06-09 12:11:00,3,2026 Sep 12 12:17:01 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
20787,2025 Jun 12 01:31:00 PM,9322,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2024-06-09,2025-06-09 11:19:00,3,2026 Sep 12 12:17:01 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
20786,2025 Jun 12 01:31:00 PM,9544,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2023-12-10,2025-06-10 16:05:00,2,2026 Sep 12 12:17:01 AM,Transferred,18.0,0,0,6,0.015873015873015872,1.59
20785,2025 Jun 12 01:31:00 PM,9528,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Grey,2024-06-10,2025-06-10 14:10:00,2,2026 Sep 12 12:17:01 AM,Transferred,12.0,0,0,6,0.044036697247706424,4.4
20780,2025 Jun 12 01:25:00 PM,9571,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,White,2023-06-11,2025-06-11 11:26:00,1,2026 Sep 12 12:17:01 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
20776,2025 Jun 12 01:08:00 PM,6377,Minnie,Unassisted Death - In Foster,,Cat,Female,No,Domestic Shorthair,Orange Tabby,Unknown,2024-05-22,2025-03-22 00:00:00,82,2026 Sep 12 12:17:03 AM,Death,10.0,0,0,3,0.015873015873015872,1.59
20724,2025 Jun 12 11:51:39 AM,6358,MAX,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2022-03-19,2025-03-19 00:00:00,85,2026 Sep 12 12:17:03 AM,Adopted,36.0,0,1,3,0.7666666666666667,76.67
20699,2025 Jun 12 10:59:00 AM,9052,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,White,,2025-06-05 16:08:00,7,2026 Sep 12 12:17:03 AM,Transferred,3.0,1,0,6,0.0,0.0
20698,2025 Jun 12 10:59:00 AM,8719,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-05-25,2025-06-01 14:06:00,11,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20697,2025 Jun 12 10:59:00 AM,8718,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Grey,Unknown,2025-05-25,2025-06-01 14:06:00,11,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20696,2025 Jun 12 10:59:00 AM,8717,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Grey,Unknown,2025-05-25,2025-06-01 14:06:00,11,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20695,2025 Jun 12 10:59:00 AM,8716,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-05-25,2025-06-01 14:06:00,11,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20694,2025 Jun 12 10:59:00 AM,8715,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-05-25,2025-06-01 14:06:00,11,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20682,2025 Jun 12 09:54:00 AM,9068,,Unassisted Death,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,,2025-06-06 09:38:00,6,2026 Sep 12 12:17:03 AM,Death,3.0,1,0,6,0.015873015873015872,1.59
20678,2025 Jun 12 09:45:00 AM,9201,,Euthanized,Trauma,Kitten,Female,No,Domestic Shorthair,White,Brown Tabby,2025-04-19,2025-06-07 11:21:00,5,2026 Sep 12 12:17:03 AM,Death,2.0,0,0,6,0.0,0.0
20652,2025 Jun 11 06:22:27 PM,7774,Hugo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue Tabby,Unknown,2023-05-18,2025-06-04 11:35:00,7,2026 Sep 12 12:17:03 AM,Adopted,25.0,0,1,6,0.7666666666666667,76.67
20647,2025 Jun 11 06:01:00 PM,8935,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-04-16,2025-06-04 12:38:00,7,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20645,2025 Jun 11 05:58:07 PM,7919,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-01-21,2025-05-20 11:22:00,22,2026 Sep 12 12:17:03 AM,Adopted,4.0,0,1,5,0.9047619047619048,90.48
20641,2025 Jun 11 05:52:04 PM,6492,,Adopted Altered,,Cat,Female,Yes,Siamese,White,Unknown,2025-03-25,2025-04-08 00:00:00,64,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20640,2025 Jun 11 05:50:49 PM,6491,,Adopted Altered,,Cat,Male,Yes,Siamese,White,Unknown,2025-03-25,2025-04-08 00:00:00,64,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20639,2025 Jun 11 05:43:00 PM,8767,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Cream,White,2025-04-07,2025-06-02 12:06:00,9,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20637,2025 Jun 11 05:37:00 PM,8761,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2025-04-14,2025-06-02 11:44:00,9,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20625,2025 Jun 11 05:06:00 PM,6691,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-03-20,2025-04-25 00:00:00,47,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20621,2025 Jun 11 04:46:00 PM,9366,,Euthanized,Congenital,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2017-06-09,2025-06-09 12:54:00,2,2026 Sep 12 12:17:03 AM,Death,96.0,0,0,6,0.015873015873015872,1.59
20611,2025 Jun 11 04:29:00 PM,8760,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Cream Ginger Tabby,White,2025-04-14,2025-06-02 11:42:00,9,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20602,2025 Jun 11 04:08:00 PM,7598,Mimi,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2025-04-10,2025-05-15 13:31:00,27,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
20547,2025 Jun 11 02:34:58 PM,6493,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-03-25,2025-04-08 00:00:00,64,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20545,2025 Jun 11 02:33:00 PM,8768,Nara,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-31,2025-06-02 12:13:00,9,2026 Sep 12 12:17:03 AM,Adopted,3.0,0,1,6,0.9895138226882746,98.95
20542,2025 Jun 11 02:31:24 PM,6490,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-25,2025-04-08 00:00:00,64,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20512,2025 Jun 11 01:04:00 PM,9584,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Calico,White,2025-06-05,2025-06-11 12:08:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20480,2025 Jun 11 12:09:00 PM,7434,Peter Pan,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2023-11-13,2025-05-13 14:10:00,29,2026 Sep 12 12:17:03 AM,Adopted,18.0,0,1,5,0.7666666666666667,76.67
20454,2025 Jun 11 10:40:00 AM,9171,Shadow,Euthanized,Congenital,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,,2025-06-06 15:54:00,5,2026 Sep 12 12:17:03 AM,Death,3.0,1,0,6,0.015873015873015872,1.59
20447,2025 Jun 11 09:06:00 AM,8994,,Euthanized,Agonal,Kitten,Female,No,Domestic Shorthair,Calico,Calico,2025-05-08,2025-06-05 07:41:00,6,2026 Sep 12 12:17:03 AM,Death,1.0,0,0,6,0.0,0.0
20443,2025 Jun 10 11:12:46 PM,6421,Feta,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Brown Tabby,2025-03-09,2025-03-31 00:00:00,71,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
20432,2025 Jun 10 06:37:00 PM,6692,Stacy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-03-20,2025-04-25 00:00:00,46,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20419,2025 Jun 10 05:54:04 PM,8350,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Black,2025-03-27,2025-05-27 16:56:00,14,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
20413,2025 Jun 10 05:34:00 PM,8413,*SKY,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Unknown,2024-05-28,2025-05-28 14:26:00,13,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,5,0.7666666666666667,76.67
20412,2025 Jun 10 05:30:00 PM,9244,Nicole,Reclaimed,,Cat,Unknown,Yes,Domestic Long Hair,Cream,Flame Point,2014-08-13,2025-06-08 04:29:00,2,2026 Sep 12 12:17:03 AM,Returned to owner,130.0,0,0,6,0.6048034934497817,60.48
20410,2025 Jun 10 05:25:00 PM,8886,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,Unknown,2025-04-08,2025-06-03 13:53:00,7,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20402,2025 Jun 10 05:19:34 PM,6694,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-03-20,2025-04-25 00:00:00,46,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20399,2025 Jun 10 05:15:00 PM,8887,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,Unknown,2025-04-08,2025-06-03 13:53:00,7,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20398,2025 Jun 10 05:04:00 PM,9042,Mikey,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-02-20,2025-06-05 14:29:00,5,2026 Sep 12 12:17:03 AM,Adopted,4.0,0,1,6,0.9047619047619048,90.48
20391,2025 Jun 10 04:52:50 PM,7064,Bambam,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange,Orange,2023-05-07,2025-05-08 10:49:00,33,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
20390,2025 Jun 10 04:51:26 PM,6792,Sausage,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-04-01,2025-05-01 00:00:00,40,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
20387,2025 Jun 10 04:44:54 PM,6693,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-03-20,2025-04-25 00:00:00,46,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20386,2025 Jun 10 04:44:00 PM,8562,Rizzo,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2024-06-07,2025-05-30 11:58:00,11,2026 Sep 12 12:17:03 AM,Returned to owner,11.0,0,0,5,0.7666666666666667,76.67
20372,2025 Jun 10 04:03:00 PM,6591,*gooby,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2025-04-02,2025-04-17 00:00:00,54,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
20327,2025 Jun 10 01:57:00 PM,8772,*male,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Tabby,2025-04-14,2025-06-02 12:13:00,8,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20326,2025 Jun 10 01:57:00 PM,8771,,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Brown Tabby,White,2025-03-31,2025-06-02 12:13:00,8,2026 Sep 12 12:17:03 AM,Adopted,3.0,0,1,6,0.9895138226882746,98.95
20321,2025 Jun 10 01:48:01 PM,6422,*CHEDDAR,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-03-09,2025-03-31 00:00:00,71,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
20318,2025 Jun 10 01:46:53 PM,6424,*MOZZARELLA,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-09,2025-03-31 00:00:00,71,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
20316,2025 Jun 10 01:40:48 PM,6411,Kiwi,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue Tabby,Unknown,2024-04-03,2025-04-09 00:00:00,62,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,4,0.7666666666666667,76.67
20304,2025 Jun 10 01:05:00 PM,6275,Obanai,Adopted,,Cat,Male,Yes,Domestic Shorthair,Seal Point,Unknown,2025-02-27,2025-03-01 00:00:00,101,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,3,0.9895138226882746,98.95
20299,2025 Jun 10 12:59:03 PM,6276,Nezuko,Adopted,,Cat,Female,Yes,Domestic Shorthair,Seal Point,Unknown,2025-02-27,2025-03-01 00:00:00,101,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,3,0.9895138226882746,98.95
20279,2025 Jun 10 12:29:16 PM,6459,Mango,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-25,2025-04-09 00:00:00,62,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20192,2025 Jun 10 09:40:58 AM,6460,Samantha,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Blue,Tabby,2025-03-25,2025-04-09 00:00:00,62,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
20154,2025 Jun 10 07:44:00 AM,9169,,Euthanized,Congenital,Cat,Female,Unknown,Domestic Shorthair,Calico,Unknown,,2025-06-06 15:39:00,4,2026 Sep 12 12:17:03 AM,Death,3.0,1,0,6,0.015873015873015872,1.59
20149,2025 Jun 10 07:13:00 AM,9349,,Unassisted Death,,Kitten,Female,No,Domestic Shorthair,Black,Black,2025-04-21,2025-06-09 12:04:00,1,2026 Sep 12 12:17:03 AM,Death,2.0,0,0,6,0.0,0.0
